shannon_entropy,relative_entropy,url_length,domain_length,special_chars,digits,subdomains,hyphens,question_mark,suspicious_words,https,repeated_chars
5.525890326374439,0.2554693871502264,156,15,2,25,2,0,1,1,0,7
4.7658294441517235,0.5560986507356334,159,19,4,5,1,2,1,2,0,6
4.239097917988785,0.22033370064851052,36,28,0,9,4,0,0,0,0,3
5.32058837565847,0.2340004760191668,135,21,1,28,2,1,1,2,0,7
4.75948195190484,0.2849121674536117,90,17,7,13,2,4,0,0,0,8
4.719436431004371,0.18745416460414674,59,18,0,23,2,0,0,0,0,4
4.2610439833372835,0.26251797271972843,44,15,0,6,2,0,0,0,0,3
4.079678649882975,0.16824886356061078,34,16,0,0,2,0,0,0,1,5
3.833269689515107,0.1667303104848916,25,17,0,0,2,0,0,0,0,4
4.491207878838806,0.316147043218799,68,42,0,7,4,0,0,2,0,4
4.104541208953618,0.21738688593374358,53,15,4,0,2,4,0,0,0,5
4.503274219659049,0.19716549848204296,64,22,3,8,2,3,0,0,0,4
4.091665140378663,0.3677664782586334,49,14,1,0,2,1,0,2,0,5
4.752740125343483,0.3347227159068531,151,25,3,14,2,1,2,1,0,10
3.9387218755408675,0.14874096570947248,24,5,0,3,1,0,0,0,0,2
3.4906015629507228,0.20983815519036964,24,16,0,0,2,0,0,0,0,5
3.9225895736416696,0.16487326760867,33,19,0,0,2,0,0,0,1,4
4.100228707989217,0.22169938689814553,43,19,0,1,2,0,0,0,0,4
4.514673832510917,0.4853261674890822,117,37,8,5,2,8,0,0,1,5
4.245870234564299,0.21356138407299852,47,15,3,2,2,3,0,0,0,4
4.48783052216601,0.2670569799974601,74,25,2,6,2,2,0,0,1,6
4.071581588126284,0.17634592531730078,35,26,1,0,2,1,0,0,1,3
3.7489948035250955,0.15789579208342108,21,9,0,0,1,0,0,0,0,2
3.9621031651557947,0.20782183628651718,31,24,0,0,2,0,0,0,0,3
3.8232178953536478,0.26424494589669134,38,31,0,0,2,0,0,0,0,3
4.841335195516003,0.24612764573433818,100,20,1,28,2,1,0,1,1,4
4.0932160643218705,0.29910135845688995,72,31,2,0,2,2,0,0,0,2
5.511592644889891,0.269767068634773,143,26,0,18,4,0,1,0,1,7
4.078549541836061,0.3808820768012378,54,11,0,2,1,0,0,1,0,2
4.154087788317977,0.3053438303193199,55,13,0,2,2,0,1,0,0,2
3.7406015629507228,0.16628903265779596,24,15,0,3,2,0,0,0,1,6
4.1853724478801855,0.27405917075711084,59,18,2,0,1,2,0,0,0,2
4.654098758605119,0.20388223652245302,67,23,2,10,2,0,0,0,0,3
3.8841837197791884,0.1158162802208111,20,12,0,0,2,0,0,0,0,2
4.409893507236863,0.29054621090422983,76,50,1,8,4,1,0,2,0,8
4.028675625882956,0.2192518875606279,59,28,1,0,2,1,0,0,0,2
3.7622673906514947,0.1446232049570246,23,14,0,0,2,0,0,0,1,2
4.682466521800749,0.22442407380776935,65,19,1,12,2,1,0,0,0,3
4.6736504483533565,0.3707436710050971,91,36,4,8,2,1,0,0,0,5
3.9898980954642873,0.18002690597802506,30,21,1,0,2,1,0,0,1,2
4.2374411389168944,0.22199047972040248,43,17,1,0,2,1,0,0,0,6
4.373037413852742,0.3274023042883498,69,23,1,5,2,1,0,0,0,8
3.9861879650463043,0.18373703639600927,27,15,0,0,2,0,0,0,1,4
4.304047012067739,0.28091548865341737,48,28,0,0,1,0,0,0,0,3
3.6302753548819777,0.2766152407265416,27,18,1,0,2,1,0,0,1,3
4.430765406942711,0.3241220952207572,74,17,3,0,2,0,0,0,0,6
4.848136516798038,0.2811465001469291,119,42,2,26,4,0,1,2,0,5
4.183208073322318,0.20910934945644372,48,31,0,3,4,0,0,0,0,4
4.735493017470088,0.30890110188836656,88,21,1,23,2,0,0,0,0,4
4.274693118360758,0.24886883769625545,64,11,5,0,1,5,0,0,0,3
4.205101150289966,0.25433046834733125,47,18,1,0,3,0,0,0,1,3
4.776841629570238,0.3524413873747313,74,14,2,5,2,0,0,0,0,4
4.02085512047121,0.3010729744161529,34,7,1,1,1,1,0,0,0,2
4.4875681769316405,0.21287154120945145,58,19,2,3,2,0,0,0,0,5
4.499992170540143,0.40689842506837304,90,15,5,6,2,5,0,0,0,4
4.0437092059799875,0.2782188889073765,54,16,0,0,1,0,0,0,0,3
4.798533547037796,0.20146645296220458,64,15,0,7,2,0,1,0,0,2
3.953565664946427,0.13389717630391162,31,22,0,0,2,0,0,0,1,5
3.763558599134237,0.3239042421161016,36,27,0,0,2,0,0,1,1,3
4.666419808712834,0.33358019128716687,119,42,2,10,4,0,1,2,0,5
4.535866932397395,0.3710236632111243,109,17,7,0,1,1,1,0,0,11
4.770262958032649,0.43919040759629596,106,22,1,5,2,1,0,1,0,6
3.5932696895151075,0.2140852325424951,25,16,0,0,2,0,0,0,1,5
4.0980685120588385,0.1498590013847469,30,21,0,0,2,0,0,0,1,4
4.685487053689447,0.22140354191907105,60,16,4,5,2,0,0,0,1,3
3.9563580149100237,0.21356698653228925,37,17,0,0,1,0,0,0,1,2
3.9647351787255047,0.12272766252483441,30,23,0,0,3,0,0,0,0,2
4.2439427079182686,0.27961924813874406,40,14,1,1,2,1,0,0,1,2
4.309385305149672,0.39105441299141863,106,24,12,6,2,12,0,0,1,4
4.068728288980287,0.1791992244632972,35,26,0,0,2,0,0,0,1,4
3.815072410115942,0.1849275898840569,26,17,0,0,3,0,0,0,1,4
4.253053789568831,0.20637782906846602,61,15,5,0,2,0,0,0,0,4
4.120835077024071,0.338596541613227,54,10,1,0,1,1,0,0,0,3
5.940001319988457,0.12608787046931255,339,30,9,53,4,3,0,0,0,7
4.2584700077089925,0.38538618206573155,71,24,1,4,2,1,0,0,0,2
3.882045108136863,0.1179548918631379,23,16,0,0,2,0,0,0,0,2
4.195816471537619,0.12611162334974343,31,23,1,2,2,1,0,0,0,2
4.496924958035209,0.20351476010588354,56,36,2,9,4,2,0,0,1,4
5.084759607295921,0.4698292443817147,167,31,5,2,2,1,1,0,1,22
4.1733739877037905,0.21894343507496994,43,11,0,2,1,0,0,0,0,2
3.6572682296173893,0.15008669244021466,24,15,0,0,2,0,0,0,1,4
4.501136492135767,0.19930322600532424,53,20,3,3,2,3,0,0,0,5
3.754441845713344,0.15244874989517287,22,13,0,1,2,0,0,0,1,3
3.873235826376328,0.21422701487401083,31,24,0,0,3,0,0,0,0,5
4.284006521086276,0.2395554349707365,46,16,1,0,2,0,0,0,1,2
3.926272374139508,0.16119046711083224,29,20,0,0,2,0,0,0,1,4
4.7334448240680045,0.22075148631887093,56,15,0,6,2,0,0,0,0,4
3.8431390622295662,0.15686093777043356,32,25,0,0,2,0,0,0,0,2
4.161987589698946,0.23032983307981544,33,11,1,0,1,0,0,0,1,3
4.961759620636943,0.2081653808053712,73,15,0,18,2,0,1,0,0,6
4.664697627829116,0.28949868255775824,87,12,0,8,2,0,0,0,0,7
3.9801694078807643,0.1897555935615485,33,25,0,0,2,0,0,0,0,4
4.0250705203641814,0.2228569930794033,40,22,0,0,2,0,0,0,0,4
4.283954407220543,0.35990178255418154,113,38,7,1,2,7,0,2,0,7
4.880053012965234,0.3294003526637156,131,22,1,50,2,0,1,0,1,6
4.050286989947955,0.27164110493940746,51,16,1,0,1,1,0,0,1,3
3.513269689515108,0.18717002862598345,25,17,0,0,2,0,0,0,0,5
4.7658294441517235,0.5560986507356334,159,19,4,5,1,2,1,2,0,6
3.813660689688185,0.18633931031181408,25,6,0,4,1,0,0,0,0,2
4.036710084092487,0.28521801079487646,65,24,2,0,2,2,0,0,0,4
4.13924145889565,0.2530759638831119,42,33,0,0,4,0,0,0,1,5
4.773528005004738,0.22647199499526247,100,18,1,20,2,1,0,1,0,4
5.099252498673063,0.2582995059450234,83,16,1,5,2,0,1,0,1,3
4.221097250057957,0.17122017272080375,38,29,0,0,2,0,0,0,1,2
4.143942707918268,0.24837471486049167,40,13,0,5,3,0,0,0,0,2
3.7091151984942705,0.19777539711424708,26,17,0,0,3,0,0,0,1,4
4.13694650097358,0.32248511766371707,47,17,0,0,2,0,0,0,0,5
4.060012149061901,0.18791536438168455,37,28,0,0,3,0,0,0,1,4
3.855388542207534,0.14461145779246612,24,15,0,0,2,0,0,0,1,4
4.291611664426975,0.23195029163003733,44,14,0,7,2,0,0,0,0,3
3.9359556499866866,0.23396935145562614,37,23,0,4,2,0,0,0,0,2
4.014222680620117,0.5707398201010393,75,56,20,0,4,19,0,2,0,20
4.3177271342716015,0.32612905550312404,72,15,2,0,2,0,0,0,1,4
4.647049334930516,0.44041350631982323,83,16,3,9,2,0,0,0,1,4
3.6635327548042538,0.14382216725334945,22,14,0,0,2,0,0,0,0,4
4.1372834258122895,0.18464466907507202,53,40,2,0,4,2,0,1,0,3
4.617550276447932,0.33664603393894094,123,23,0,10,4,0,1,0,1,6
4.417269210206362,0.2265869795683623,63,34,0,0,1,0,0,0,0,3
3.815922063835167,0.35400293760714585,30,22,0,0,1,0,0,0,0,2
4.143165244563693,0.24915217821506722,59,19,0,0,3,0,0,1,0,6
4.574142541149749,0.23321238090785176,57,21,1,6,2,1,0,0,1,3
3.796217602590056,0.11067299301846259,26,18,0,0,2,0,0,0,0,2
4.198604974170462,0.3249569818865486,59,25,1,0,2,0,0,0,0,7
4.359126526316813,0.16443542974019965,38,18,1,1,2,1,0,0,1,4
5.09820662204437,0.2941108007343902,86,27,1,2,2,1,1,0,1,5
4.199495626701619,0.32406632935539453,51,13,0,3,1,0,0,0,0,4
4.3670731514113275,0.21788934930982945,77,25,0,0,2,0,0,0,0,2
4.06439523428811,0.18353227915547435,47,27,0,0,2,0,0,0,0,6
4.043057694064253,0.20486981937933235,34,25,0,5,2,0,0,0,1,3
4.332505559422837,0.19105639663417362,59,18,2,0,2,2,0,0,0,4
3.8268748818646365,0.0800157137438807,19,12,0,0,1,0,0,0,0,2
4.344241438312635,0.41064606385083424,114,18,11,1,2,11,0,0,1,6
4.269196429470699,0.19023518916659732,45,14,0,2,2,0,0,0,1,4
4.375070520364182,0.20989198035697448,40,20,1,0,2,0,0,0,0,3
4.879649135634753,0.20781370561558543,78,12,0,10,3,0,1,1,0,4
4.098068512058838,0.1498590013847469,30,21,1,0,1,1,0,1,1,5
4.216193141113152,0.2432384775241458,46,25,0,0,2,0,0,1,0,5
3.988608500731241,0.18131650071107114,32,12,1,0,1,1,0,0,0,2
3.146286370662105,0.17564172422525798,17,10,0,0,2,0,0,0,0,2
4.3425789372284616,0.3012772525462639,54,21,1,0,2,0,0,0,1,3
4.57651871076896,0.37767759961791597,119,19,10,12,2,10,0,0,1,4
3.452819531114783,0.13214296960637303,16,9,0,0,1,0,0,0,0,2
3.849223912390625,0.1507760876093757,23,16,0,1,2,0,0,0,0,2
4.3704541918295465,0.32998552631154476,61,16,3,0,2,0,0,0,1,2
4.541472454605283,0.26588246745232075,76,50,1,10,4,1,0,2,0,5
3.957940346441153,0.21198465500115937,41,16,0,0,2,0,0,0,0,4
4.1615008683082095,0.16042722657915315,38,30,0,0,2,0,0,0,0,3
4.135239788449901,0.3883221676071116,98,21,4,0,2,4,0,0,0,4
4.056564762130954,0.11336023931135841,30,22,1,0,2,1,0,0,0,2
3.8541632888566597,0.31576171258565133,35,18,0,0,1,0,0,0,1,2
5.338983398502577,0.44237631502207586,174,43,7,19,2,2,1,0,1,4
4.837344400937049,0.2919386160079185,79,13,1,10,2,1,0,1,1,6
4.195539744052798,0.1967776787259627,42,34,0,0,2,0,0,0,0,2
3.8441065448145375,0.15589345518546197,26,17,0,0,1,0,0,0,1,3
3.958229168669879,0.1292336725804614,27,13,0,1,1,0,0,0,1,3
4.324620698803324,0.31923549097139964,101,23,4,1,2,4,0,0,0,6
3.8997141947882317,0.10028580521176911,33,25,0,0,3,0,0,0,0,4
3.9745047643853657,0.2734227490582197,45,37,0,0,1,0,0,0,0,2
3.9396648422860236,0.23026015915628906,45,18,1,0,2,1,0,0,0,4
4.434404828542439,0.37295009351516517,78,23,4,5,2,4,0,0,1,3
4.801681379898588,0.40777198573036294,128,50,3,16,4,1,1,2,1,6
3.9946803684089094,0.17524463303340365,28,21,0,2,2,0,0,0,0,4
4.041701549837171,0.3506158729415895,49,25,0,0,2,0,0,1,0,8
3.75,0.05735492205760394,16,9,0,0,1,0,0,0,0,2
3.9971998702079055,0.32472822467945794,41,12,0,2,1,0,0,0,0,3
4.824941002751954,0.21945311660650024,98,26,2,25,2,2,0,0,0,8
3.9262723741395082,0.1611904671108322,29,20,0,0,2,0,0,0,1,4
3.501397825434103,0.19904189270698963,23,15,0,0,2,0,0,0,0,4
4.387850670712839,0.4195042513447646,153,41,9,2,4,9,0,1,1,4
4.948703688494373,0.4088483161237126,237,15,1,88,1,0,1,1,0,14
5.144674915803757,0.4700349283114575,144,37,5,6,2,2,1,0,1,4
4.235573487914058,0.3493890128070972,71,19,5,0,1,5,0,0,1,4
3.696624999159019,0.21026559644950008,23,14,0,0,3,0,0,0,1,4
4.039148671903071,0.1307763295392421,28,20,0,0,2,0,0,0,0,4
4.160704752887782,0.16122334199958027,34,27,0,1,2,0,0,0,0,2
3.717896012970049,0.28210398702995093,33,11,0,0,1,0,0,0,1,4
4.0331536461849575,0.21477386725862666,35,28,0,0,2,0,0,0,0,2
4.503459259902292,0.30389566215531233,65,16,4,0,2,0,0,0,1,4
4.148394345536403,0.1735337493509598,30,15,0,1,1,0,0,0,0,2
4.215491156508407,0.3080707995486057,72,12,2,0,1,1,0,1,0,2
3.7974676329840045,0.20253236701599608,29,13,0,0,2,0,0,0,1,4
3.9173317144356736,0.2525932870066391,51,18,2,0,2,2,0,0,0,4
4.465077584342486,0.23536213379860532,52,17,1,0,2,0,0,0,0,5
4.366807898196829,0.21815460252432736,53,21,1,1,1,1,0,0,0,3
4.171860873964196,0.220456548814564,35,16,0,3,2,0,0,0,0,2
4.528077787434472,0.2792771346231335,72,18,2,0,3,1,1,0,0,4
3.976655507248057,0.271272006195528,49,24,0,0,2,0,0,0,0,7
4.933411001949039,0.3885170929383228,136,31,0,48,2,0,1,0,1,9
4.051821770808045,0.1961057426355401,33,10,0,0,1,0,0,0,0,2
3.632192121571194,0.17516280048640978,26,17,0,0,3,0,0,0,1,4
4.175273297885967,0.284158320751331,37,29,0,1,2,0,0,0,0,2
4.437498476202224,0.31738902596124613,66,18,3,6,2,3,0,0,0,2
3.8282375018429553,0.17176249815704528,27,18,0,0,2,0,0,0,1,4
4.287539254067758,0.23602270198925554,51,32,0,0,2,0,0,1,0,3
3.8314018453921714,0.16859815460782834,30,21,0,0,2,0,0,0,1,5
4.7126915273002155,0.2873084726997836,129,25,3,0,2,3,0,0,0,6
3.9858732007759503,0.33605489411141265,41,20,0,0,1,0,0,0,0,3
4.08489941125717,0.3745322073801262,70,15,1,0,1,1,0,1,0,4
3.935727659493041,0.23419734194927008,35,18,0,4,2,0,0,0,0,9
4.2267523182502655,0.23267930038703163,75,24,6,0,2,6,0,1,0,5
3.9923351928431567,0.17758980859915555,47,14,0,0,2,0,0,0,0,2
5.284688761969218,0.30027373875193475,118,28,2,16,2,1,1,0,1,2
4.959234379150965,0.3261678397112842,130,6,4,16,1,2,1,0,1,8
4.383708278478287,0.2601479112964351,57,20,0,1,2,0,0,2,1,3
4.291097830714784,0.16833378792251374,47,15,0,0,2,0,0,1,0,2
4.473429846245157,0.2270098718959347,44,12,1,4,2,1,0,0,1,4
4.2869702243843975,0.356885965390326,82,17,9,1,2,9,0,0,0,6
3.8239348962840563,0.1760651037159443,24,17,0,1,3,0,0,0,0,2
4.346992897935945,0.29686329183877797,59,25,1,3,4,0,0,0,1,4
4.331779610831411,0.36866010730968135,75,67,0,4,9,0,0,0,0,7
4.20527421887466,0.3182877371823515,52,24,1,0,3,0,0,0,0,2
4.550433905134982,0.30754708999259,72,15,1,0,2,0,1,0,1,4
4.637835113714092,0.16951980834350963,55,23,1,15,3,1,1,0,1,4
4.126149643439027,0.19577845144833506,53,17,1,0,2,1,0,0,1,5
3.909368063943885,0.17809477730645515,29,21,0,0,2,0,0,0,0,2
4.795140670376749,0.33414234656821834,128,50,3,19,4,1,1,2,1,6
4.363038521594966,0.22192397912619014,46,38,2,6,4,2,0,0,0,3
4.100105160750669,0.29221226202809336,54,24,1,5,2,1,0,0,1,5
4.329610422224486,0.3142457675502378,69,15,4,0,2,4,0,0,1,6
